transaction_id,timestamp,marketplace,buyer_id,seller_id,item_id,category,price,quantity,currency,payment_method,buyer_region,seller_region,buyer_device,seller_device,buyer_account_age_days,seller_account_age_days,buyer_feedback,seller_feedback,buyer_kyc,seller_kyc,buyer_vpn_suspected,seller_vpn_suspected,buyer_ip_hash,seller_ip_hash,cumulative_spend_24h,time_since_prev_buyer_min,time_since_prev_seller_min,buyer_seller_prior_7d_edgecount,anomaly_label,anomaly_notes,payment_id,price_z
T2cf1675f43,2025-04-01 06:38:40,Shadow,U00028,U00015,I0357,mount,17.68,1,GEM,wallet,EU,EU,ios,console,1274,20,4.99,5.0,1,1,0,0,f49625dab5,8218ca183a,2.78,-14559.95,-40183.25,1,normal,,Pd759449321,-0.213
T9222d12189,2025-04-01 06:41:23,Prime,U01839,U00895,I0099,skin_common,2.66,1,GEM,wallet,SEA,LATAM,android,android,108,415,4.14,3.77,1,1,0,0,46f4f232c4,c4d0343965,47.21,-7029.08,-18285.87,1,normal,,Pfc26186d2d,-0.023
T8802bd5837,2025-04-01 06:41:59,Prime,U01021,U01113,I0413,card_epic,2.86,1,GEM,wallet,EAST_ASIA,OCE,desktop,ios,540,116,4.68,4.11,1,1,0,0,3e846a3e6d,c415fbeda4,0.0,,,1,normal,,P33460f99e7,-0.283
T82bdfd27bc,2025-04-01 06:49:53,Prime,U01919,U00068,I0220,title,1.9,1,GEM,card,OCE,LATAM,android,console,818,560,2.92,3.95,1,1,0,1,1b38bc314b,779a8b138d,5.85,-17644.58,-2141.98,1,normal,,P8eb3b77db7,-0.307
T6504c1926a,2025-04-01 06:50:19,Prime,U01682,U01792,I0248,blueprint,15.76,1,GEM,card,NA,SEA,desktop,ios,370,109,3.75,5.0,1,1,0,0,9ac03b28a0,8fb9c333da,55.47,-27202.18,-12012.12,1,normal,,Pdfd4e5e1f6,-0.246
Tab26aa74bb,2025-04-01 06:52:47,Prime,U00487,U01688,I0299,artifact,51.35,1,GEM,card,OCE,EU,desktop,desktop,445,19,4.16,4.64,1,0,0,0,f3d77d1b27,4a54955a0d,0.69,-22726.8,-5025.58,1,normal,,P2c7013a6d5,-0.115
T941f413814,2025-04-01 06:56:08,Shadow,U00257,U00825,I0343,artifact,25.14,1,GEM,card,NA,SEA,desktop,console,10,393,3.74,4.31,1,1,0,0,2f4ab6f246,1848462222,0.0,,,1,normal,,P0ddc42da72,-0.282
T5dc56e1f93,2025-04-01 06:57:05,Prime,U01454,U01520,I0274,skin_rare,4.32,1,GEM,card,SEA,OCE,android,ios,179,308,3.11,3.79,1,1,0,0,7b8081ed17,a929d1e1c1,28.29,-35808.63,-35985.48,1,normal,,P35c23d7d85,-0.277
Tdd18144022,2025-04-01 07:02:24,Prime,U00658,U00375,I0226,artifact,32.98,1,GEM,card,EAST_ASIA,LATAM,android,desktop,190,207,3.94,4.92,1,1,0,0,bf9636f6ce,7fa62a52a3,24.8,-31719.9,,1,normal,,Pc06331111c,-0.232
Td21049cd09,2025-04-01 07:04:43,Shadow,U00185,U00937,I0377,skin_common,1.42,1,GEM,card,OCE,EAST_ASIA,desktop,desktop,530,100,3.46,5.0,1,1,0,0,c32d576243,8477e41143,67.17,-9464.12,-13579.47,1,normal,,P3e272faefc,-0.208
Tffd4985d67,2025-04-01 07:11:23,Prime,U01698,U00042,I0051,mount,13.34,1,GEM,crypto,NA,SEA,android,desktop,349,476,3.22,4.14,1,1,0,0,82c188a777,aeed5aba62,44.25,-17623.6,-20858.07,1,price_spike_manipulation,Extreme price multiple x0.25 vs base,P06c996d710,-0.254
Tbd4ea3aed1,2025-04-01 07:17:04,Prime,U01010,U00945,I0281,card_epic,6.26,1,GEM,card,NA,EAST_ASIA,desktop,desktop,612,600,3.23,2.89,0,1,1,0,8b111ed053,53b899bda9,91.44,-11596.93,-22165.32,1,normal,,P8b49566862,-0.164
T11fcb4963d,2025-04-01 07:23:52,Arcade,U01801,U00997,I0041,consumable,0.28,1,GEM,card,EAST_ASIA,LATAM,ios,desktop,278,34,3.16,4.35,1,1,0,0,cdbea4dd30,6817901f07,0.0,,-7164.08,1,normal,,Pa4e505108b,-0.248
T969ae2bbef,2025-04-01 07:24:21,Prime,U01108,U00342,I0336,consumable,0.49,1,GEM,giftcode,OCE,LATAM,desktop,ios,295,1683,5.0,5.0,0,1,1,0,a3f115e28a,a6f9bc73bc,22.78,-32684.0,-7808.58,1,normal,,Pf64968504b,-0.147
T1f971128a4,2025-04-01 07:28:46,Prime,U00369,U00443,I0234,skin_rare,9.03,1,GEM,card,OCE,SEA,android,desktop,874,296,4.03,4.48,0,1,0,0,f9adb04e68,cbe6c2d722,129.79,-41677.92,-16061.93,1,normal,,Paf69cb6865,-0.166
T70438655c7,2025-04-01 07:50:08,Prime,U00819,U00377,I0422,artifact,47.25,1,GEM,card,EAST_ASIA,OCE,desktop,android,341,473,4.69,5.0,0,1,1,0,29194d36f8,1e702ea6d2,0.0,,,1,normal,,P1c900565e3,-0.141
T4a959bcf81,2025-04-01 07:53:37,Prime,U01395,U01201,I0161,card_epic,3.69,1,GEM,giftcode,LATAM,EAST_ASIA,console,ios,46,106,4.72,3.12,1,1,0,0,9a03c7271b,6cde13d415,0.0,,,1,normal,,P412721b8fb,-0.254
Tefc86db47c,2025-04-01 08:03:26,Prime,U00810,U01120,I0488,card_epic,4.23,1,GEM,card,SEA,LATAM,console,console,398,445,4.68,4.06,1,0,0,0,f4d2c478a2,3860f72010,11.71,-101.22,-22557.92,1,normal,,P489a1ef89b,-0.235
T4225d2dcd2,2025-04-01 08:07:31,Prime,U00217,U01842,I0462,artifact,32.61,1,GEM,card,EAST_ASIA,OCE,android,desktop,476,467,4.97,4.35,0,1,0,0,f644095345,bd51adc768,0.0,,-22437.42,1,normal,,Pc2c67bb2d9,-0.235
T3ffa5f12fd,2025-04-01 08:10:03,Arcade,U01230,U01853,I0240,skin_rare,6.26,1,GEM,card,EU,OCE,console,ios,1110,28,4.67,5.0,0,0,0,0,f28b165f3a,c315b00b0d,28.43,-15927.85,-26981.75,1,normal,,P03b63989cc,-0.231
T0f669cc1cd,2025-04-01 08:10:45,Prime,U00824,U00456,I0136,skin_common,0.68,1,GEM,card,EAST_ASIA,LATAM,desktop,desktop,353,402,3.71,3.92,0,0,0,0,639145b449,10e82f4e6f,12.9,-301.37,-35016.0,1,normal,,Pea9dbb95e8,-0.319
T674c128c95,2025-04-01 08:15:13,Shadow,U01242,U00293,I0449,blueprint,20.48,1,GEM,wallet,LATAM,SEA,ios,ios,494,477,3.84,3.98,1,0,0,0,e2708e5960,65da567370,21.86,-10892.38,-6760.4,1,normal,,P884528a79b,-0.177
T289ac7af3e,2025-04-01 08:15:29,Prime,U00355,U00797,I0027,skin_rare,8.99,1,GEM,card,SEA,EAST_ASIA,desktop,ios,554,238,4.18,3.76,1,1,0,0,ab1cf39d00,a475ded5dd,8.82,-37964.4,-3190.0,1,normal,,Paa1760756c,-0.167
Tfe967c0ca4,2025-04-01 08:25:10,Shadow,U00125,U00544,I0384,title,6.9,1,GEM,wallet,SEA,OCE,desktop,desktop,84,347,3.39,4.21,1,1,0,0,e359436a04,84f7c8397c,45.03,-2648.83,-2336.68,1,normal,,Pc309c14eff,-0.072
T4157ad0db8,2025-04-01 08:27:01,Shadow,U01986,U00163,I0489,card_epic,2.83,1,GEM,card,NA,EU,ios,desktop,624,670,4.61,3.56,0,0,0,0,45539afd22,10ca00ccc4,34.84,-39426.25,-37620.15,1,normal,,P55cf6dfa7e,-0.284
T6c70ee57a9,2025-04-01 08:29:37,Shadow,U01262,U00389,I0466,artifact,39.26,1,GEM,wallet,NA,NA,ios,android,130,415,3.85,3.39,1,0,0,0,3408197768,abb430af78,0.0,,,1,normal,,P88ea53a84a,-0.192
T9825508671,2025-04-01 08:31:54,Prime,U01713,U01544,I0188,title,5.18,1,GEM,wallet,EAST_ASIA,SEA,android,desktop,294,755,4.31,3.27,1,0,1,0,e7c594644d,989c801c30,18.17,-17107.27,-10848.62,1,normal,,P9b3b6043b6,-0.153
Tdbd5ba18f3,2025-04-01 08:38:57,Prime,U01507,U01899,I0496,title,1.79,1,GEM,card,LATAM,LATAM,desktop,ios,433,285,4.61,4.47,1,0,1,0,1ce649a70b,5d6ee772da,74.55,-5420.53,-24281.87,1,normal,,P216d213f44,-0.312
Ta92620ebc1,2025-04-01 08:41:10,Prime,U00320,U01413,I0389,skin_legendary,35.84,1,GEM,wallet,LATAM,LATAM,android,desktop,13,610,4.08,3.86,1,1,1,0,f014e455c0,661bf61d2b,48.07,-36711.35,-11229.07,1,normal,,Pf7ed0cb8ce,-0.23
T8f55dfc39a,2025-04-01 08:49:42,Shadow,U01769,U00324,I0423,title,2.02,1,GEM,card,EU,OCE,desktop,desktop,800,26,4.09,4.9,0,0,0,0,123c60e6fe,137c1c7c91,74.95,-34872.97,,1,normal,,P0344d3a385,-0.301
T1cd6aac91e,2025-04-01 08:55:10,Prime,U01212,U00268,I0472,blueprint,8.32,1,GEM,wallet,OCE,EAST_ASIA,desktop,desktop,584,278,4.22,3.89,1,0,0,0,84bf68e0b2,50b66ed0de,10.82,-3747.65,-18339.1,1,normal,,Pba2c5b5dfd,-0.354
T6ab9b783d6,2025-04-01 09:01:55,Prime,U00702,U00345,I0256,blueprint,13.54,1,GEM,giftcode,LATAM,SEA,desktop,android,419,21,3.86,5.0,1,1,0,0,096a50a34c,a6d1233e25,108.74,-25667.38,-19347.0,1,normal,,P516735dc50,-0.278
Tabd609b5b8,2025-04-01 09:04:07,Prime,U00171,U00311,I0458,consumable,0.38,1,GEM,wallet,SEA,EAST_ASIA,ios,desktop,329,161,4.21,4.83,1,0,0,1,65ac2d7edb,02adf1ec6d,37.96,-18603.25,,1,normal,,Pf8d93459ac,-0.2
T5cfbb385cb,2025-04-01 09:04:20,Shadow,U01008,U00157,I0247,artifact,17.34,1,GEM,card,EAST_ASIA,SEA,desktop,ios,132,877,5.0,4.8,0,1,0,0,4eddb8a47d,bdc245cd43,6.82,-33898.53,-17291.75,1,normal,,P832a6e4854,-0.332
T715f88773c,2025-04-01 09:07:41,Shadow,U00094,U00263,I0101,skin_legendary,34.39,1,GEM,card,EU,EAST_ASIA,desktop,desktop,1310,458,3.27,4.64,1,1,0,0,76a996fe2d,2d1992c801,0.57,-26719.68,-9611.22,1,normal,,P57153aa4f8,-0.235
Td6808b7825,2025-04-01 09:12:24,Arcade,U00642,U01862,I0176,card_common,0.45,1,GEM,wallet,SEA,EAST_ASIA,desktop,android,96,203,4.25,4.68,1,0,0,1,29927398bf,f487d285a8,0.0,,,1,normal,,Pf422f17f2c,-0.25
T6f436e3e4b,2025-04-01 09:13:36,Arcade,U00757,U00045,I0274,skin_rare,5.93,1,GEM,wallet,NA,LATAM,android,desktop,66,791,5.0,4.03,1,1,0,0,53f1c01e84,382e2a0d3f,15.8,-34712.18,-5526.42,1,normal,,P97e8a5adc0,-0.239
T3f17fe97cd,2025-04-01 09:14:47,Prime,U00486,U01915,I0369,blueprint,7.21,1,GEM,crypto,SEA,EU,desktop,android,994,224,3.59,5.0,1,1,0,0,892d74107b,30ee850dd7,5.79,-17295.58,-39683.93,1,normal,,P1ad9b8e475,-0.371
Td5e4fe610a,2025-04-01 09:15:50,Prime,U00041,U00540,I0039,card_epic,4.11,1,GEM,card,NA,OCE,ios,desktop,138,336,4.83,4.71,1,0,0,0,c0c4aec115,582dd8b498,75.35,-6932.33,-6512.8,1,normal,,P8a7762ae32,-0.239
T76f5d0aaba,2025-04-01 09:17:11,Prime,U00072,U01943,I0324,skin_legendary,32.85,1,GEM,card,EAST_ASIA,NA,android,android,587,210,4.8,4.92,1,0,1,1,9a837acc80,1a904a4795,0.0,,,1,normal,,Pa3378e6859,-0.241
T2066c35167,2025-04-01 09:17:34,Shadow,U00510,U00322,I0053,skin_rare,4.89,1,GEM,giftcode,OCE,OCE,desktop,desktop,197,130,4.08,3.67,0,0,0,0,ac1665cf05,284ac55353,0.0,,,1,normal,,P44683d8958,-0.264
T7cc8730082,2025-04-01 09:27:16,Prime,U00120,U00772,I0378,card_epic,9.63,1,GEM,crypto,NA,LATAM,console,desktop,33,128,3.91,3.81,1,0,0,0,9f63484d48,90e8e37bc6,1.55,-33016.75,-32447.0,1,normal,,P547289f34a,-0.045
T3d3b14cf98,2025-04-01 09:32:33,Prime,U00338,U01500,I0421,mount,17.73,1,GEM,card,LATAM,OCE,android,desktop,32,600,3.95,4.71,1,1,0,0,7bbb66338a,5f8d1adc6a,38.5,-22506.02,-35154.52,1,normal,,P23f7bb025b,-0.213
Tda6996af56,2025-04-01 09:32:48,Prime,U00512,U00576,I0286,card_common,0.12,1,GEM,wallet,OCE,LATAM,ios,desktop,752,530,3.18,4.63,0,0,0,0,444a7475dc,ed02ad2bf9,63.27,-8354.93,-36416.83,1,normal,,Pb856f91c54,-0.368
Tb64fe6cc21,2025-04-01 09:37:11,Prime,U00982,U01727,I0323,card_epic,4.31,1,GEM,card,LATAM,EU,desktop,desktop,1125,23,3.92,2.94,0,0,1,0,deddd68608,42a74698de,0.0,,-33281.67,1,normal,,P5797e6c221,-0.232
T594ade5c97,2025-04-01 09:46:45,Shadow,U01897,U01903,I0374,consumable,0.23,1,GEM,crypto,NA,EAST_ASIA,ios,desktop,434,367,4.38,4.75,1,0,0,0,a623dac1ef,cc83dab4ac,56.5,551.53,-32429.5,1,price_spike_manipulation,Extreme price multiple x0.15 vs base,Pdcfceb9514,-0.272
T3814b9a679,2025-04-01 09:48:30,Prime,U01061,U00942,I0161,card_epic,3.92,1,GEM,card,OCE,EAST_ASIA,desktop,desktop,746,363,5.0,4.15,0,1,0,0,e09ddb686d,58953670fe,0.0,,,1,normal,,Pe5bbbe8e55,-0.246
Tf03529c9e0,2025-04-01 09:49:31,Prime,U00861,U01835,I0233,card_common,0.66,1,GEM,card,NA,EAST_ASIA,ios,desktop,63,184,3.9,4.33,1,1,0,0,2459de39dd,ce703a7f33,51.61,-12175.53,-12085.18,1,normal,,P55c2eacdc9,-0.174
Tdeddd13f0b,2025-04-01 09:53:29,Prime,U00168,U01630,I0377,skin_common,1.88,1,GEM,card,OCE,OCE,ios,desktop,6,136,4.42,5.0,0,0,0,1,d45ea4ba8b,0c890307db,22.26,-34482.42,,1,normal,,Pa2d4cd7d06,-0.14
T8253203786,2025-04-01 09:56:43,Shadow,U01162,U00853,I0176,card_common,0.31,1,GEM,card,NA,EAST_ASIA,console,android,1041,39,4.35,3.56,1,1,0,0,e6677b08ff,f966725315,41.39,-17977.13,-34478.27,1,normal,,P7a408568f1,-0.3
Ta740f22bbb,2025-04-01 10:10:03,Shadow,U01428,U00423,I0195,blueprint,8.79,1,GEM,crypto,LATAM,SEA,ios,ios,847,734,3.94,4.53,1,1,0,0,7844069347,8b58adb5e5,17.39,-24764.98,-34454.43,1,normal,,P7cff6a6064,-0.348
T2c204e514c,2025-04-01 10:38:24,Arcade,U01647,U01532,I0100,skin_common,0.71,1,GEM,card,SEA,SEA,desktop,android,595,50,5.0,4.16,0,0,0,0,4d51240d44,e1f699f971,0.0,,,1,normal,,Paa30c85b75,-0.314
T51e4fa222a,2025-04-01 10:39:39,Shadow,U01643,U01794,I0415,card_common,0.57,1,GEM,card,SEA,OCE,console,desktop,143,121,3.92,2.59,1,1,0,0,bf07990f13,b7e391376d,0.0,,-16628.78,1,normal,,P81ce01c68a,-0.206
T5ee30fda1c,2025-04-01 10:46:36,Arcade,U01488,U01384,I0156,skin_rare,6.4,1,GEM,card,EAST_ASIA,SEA,desktop,android,510,644,3.57,5.0,1,1,0,0,374b8764c6,bb8790001d,5.7,-21397.72,-3922.32,1,normal,,Pbde97efcc3,-0.228
Te42286d1c9,2025-04-01 10:47:13,Prime,U01120,U00856,I0204,skin_rare,8.63,1,GEM,card,LATAM,NA,console,android,445,3,4.06,4.47,0,0,0,0,3860f72010,3770d06bdb,0.58,-26013.93,-17005.58,1,normal,,Paaf8d04fa6,-0.175
Ta07a7fa8a5,2025-04-01 10:48:03,Shadow,U01518,U01960,I0166,skin_common,1.26,1,GEM,card,EAST_ASIA,LATAM,desktop,desktop,42,21,3.84,3.33,1,1,0,0,7a87c799ce,0316a10896,4.61,-11146.55,,1,normal,,Pb714520e98,-0.232
T7a34bc7039,2025-04-01 10:56:50,Prime,U01228,U00027,I0405,skin_legendary,34.94,1,GEM,giftcode,LATAM,LATAM,desktop,console,447,98,3.64,3.96,1,0,0,0,9922a629c2,a91f3cc66e,8.08,-26505.85,,1,normal,,P2f840bda59,-0.233
T4e06feb7e8,2025-04-01 10:58:01,Prime,U00208,U01926,I0456,skin_rare,4.56,1,GEM,card,LATAM,OCE,desktop,console,53,931,4.32,4.39,0,1,1,0,b78539b3b2,b7a53e953a,0.34,-9660.35,-36510.12,1,normal,,P0fa2b6bbc2,-0.271
T1baf475075,2025-04-01 10:58:46,Shadow,U00310,U00250,I0010,skin_common,0.69,1,GEM,card,EU,SEA,ios,desktop,225,170,3.48,5.0,1,1,0,0,f7d7a576bf,b0fb3ee53d,41.68,-26623.65,-39348.03,1,price_spike_manipulation,Extreme price multiple x0.15 vs base,Pbd80d699c9,-0.317
T99f17b63ad,2025-04-01 11:11:44,Shadow,U01655,U00666,I0203,skin_common,58.61,1,GEM,card,NA,OCE,console,desktop,305,795,4.54,4.36,0,1,0,0,7d16ad2b46,951f459be5,9.98,-19964.48,-10847.3,1,shill_bidding,Inflated final sale for staged auction,P3ab1669877,8.326
T5e38f91df1,2025-04-01 11:14:19,Prime,U00009,U00983,I0475,skin_rare,9.6,1,GEM,card,OCE,NA,android,desktop,62,115,4.43,5.0,0,1,0,0,44dac8730f,8399e39b3b,0.79,-27786.45,-21754.63,1,normal,,Pd2e7daa662,-0.152
T422ebdfa66,2025-04-01 11:20:26,Arcade,U00157,U00349,I0347,consumable,0.45,1,GEM,wallet,SEA,EU,ios,desktop,877,171,4.8,4.59,1,1,0,0,bdc245cd43,ab52916ebf,79.39,-5865.02,,1,normal,,P439a76397f,-0.166
Tfb4e420a58,2025-04-01 11:31:03,Shadow,U00514,U01749,I0365,title,7.4,1,GEM,card,LATAM,LATAM,ios,ios,64,180,4.31,3.78,0,1,0,0,bae57458aa,11280643da,0.45,-5680.15,-40625.9,1,normal,,Pc3a697cc79,-0.049
Te0015071d4,2025-04-01 11:31:25,Arcade,U01052,U00118,I0314,title,1.11,1,GEM,card,EU,EAST_ASIA,desktop,desktop,163,170,4.09,3.77,1,1,0,0,1537fb806a,4a4b1e6af4,13.32,-8250.6,-39925.58,1,normal,,P458cbd9100,-0.344
T1801b028cc,2025-04-01 11:32:57,Prime,U01651,U00807,I0448,blueprint,30.78,1,GEM,card,OCE,EAST_ASIA,desktop,console,289,357,5.0,4.69,1,1,0,0,f4cfdf0a80,0b6f62d3c5,17.09,-41495.7,-3562.93,1,normal,,P7df65a62eb,-0.026
T99245777fe,2025-04-01 11:40:36,Arcade,U01172,U00077,I0042,mount,20.31,1,GEM,card,LATAM,NA,desktop,desktop,76,205,4.14,3.05,0,1,1,0,d5b5af1ee1,6853105187,86.69,-18080.48,-8410.02,1,normal,,P76884369b7,-0.188
T02be39c9dc,2025-04-01 11:42:31,Shadow,U00475,U00188,I0301,title,2.02,1,GEM,card,EAST_ASIA,OCE,desktop,desktop,430,652,3.67,4.35,0,1,1,0,2aa89cc7cf,d2f543569b,11.91,-24223.97,,1,normal,,P1372a4bd14,-0.301
T6700bda8ed,2025-04-01 11:50:05,Prime,U01606,U01959,I0084,artifact,21.02,1,GEM,card,EAST_ASIA,SEA,android,ios,243,212,4.82,4.4,0,1,0,0,e143579119,3270419a12,76.77,-25654.92,-25398.17,1,normal,,Pd7643fe7f1,-0.309
Tb4a8c56390,2025-04-01 11:58:05,Shadow,U00135,U00617,I0341,title,2.81,1,GEM,wallet,EAST_ASIA,NA,desktop,desktop,236,319,3.77,5.0,0,1,0,1,424cae9d2e,2012f07420,0.0,,,1,normal,,P1200ec5299,-0.264
T57861ae4ef,2025-04-01 12:05:22,Prime,U00253,U00068,I0308,card_common,0.34,1,GEM,card,NA,LATAM,ios,console,36,560,4.33,3.95,1,1,0,1,92ca7de178,779a8b138d,5.63,-33406.4,315.48,1,normal,,P521b9d363e,-0.289
T5dcd88115c,2025-04-01 12:12:57,Arcade,U00866,U00062,I0229,card_common,0.69,1,GEM,card,OCE,NA,desktop,android,25,203,4.65,4.15,0,1,0,0,35604e0f55,e1a8e21938,31.85,-15781.78,-12915.0,1,normal,,Pfe7b47f110,-0.163
T091d89e6c9,2025-04-01 12:15:24,Prime,U01002,U00423,I0163,consumable,0.35,1,GEM,card,LATAM,SEA,android,ios,92,734,4.95,4.53,1,1,0,0,4c66b91a63,8b58adb5e5,43.82,-25801.25,-37046.88,1,normal,,P6ffeebc16c,-0.214
T1ded71b68d,2025-04-01 12:26:01,Prime,U01074,U01826,I0004,card_epic,6.77,1,GEM,crypto,LATAM,EU,ios,desktop,441,23,4.65,5.0,0,0,0,0,18b09e9db1,c9f7e54fd3,0.0,,,1,normal,,Pcc9042d364,-0.146
T4d29b1d6b1,2025-04-01 12:26:26,Prime,U01785,U01897,I0319,skin_common,3.44,1,GEM,wallet,LATAM,NA,ios,ios,106,434,4.89,4.38,0,1,1,0,f7874aa2d1,a623dac1ef,0.38,-35334.82,,1,normal,,P74594a086c,0.093
Tb4699a83c1,2025-04-01 12:28:24,Prime,U00934,U00747,I0477,skin_common,1.57,1,GEM,card,SEA,NA,desktop,android,44,155,3.64,4.07,0,0,0,1,9adc677c5c,09af1e48d5,20.87,-38578.28,-27255.05,1,normal,,P299a0eeaec,-0.186
Ted213f794a,2025-04-01 12:31:51,Shadow,U01137,U00145,I0497,skin_rare,8.74,1,GEM,wallet,OCE,EU,ios,android,497,50,5.0,3.5,1,1,0,0,7bc2668bb4,290e8e1814,9.89,-10264.55,-26183.15,1,normal,,P6883c19812,-0.172
T27e0e5d937,2025-04-01 12:32:48,Prime,U00564,U01557,I0167,skin_legendary,55.63,1,GEM,wallet,LATAM,NA,ios,desktop,908,497,4.6,5.0,0,0,0,0,b5f79b9962,60e923c377,14.44,-34581.82,-35658.85,1,normal,,P8a988aec1f,-0.156
Tf079d22d1a,2025-04-01 12:33:35,Prime,U01818,U00701,I0350,card_epic,4.93,1,GEM,giftcode,SEA,EU,desktop,ios,267,75,4.28,5.0,1,0,1,0,8881a1b88a,a416079737,0.0,,,1,normal,,P3a137825d0,-0.21
T18a41a8547,2025-04-01 12:33:35,Arcade,U00523,U00918,I0291,card_epic,4.72,1,GEM,card,EU,EU,desktop,console,12,12,4.71,4.25,1,1,1,0,68743e36d1,9db5a1e964,1.94,-39395.42,-29208.47,1,normal,,Pf3a175ca49,-0.218
Tfc9a8eaa76,2025-04-01 12:42:02,Prime,U00250,U00019,I0163,consumable,0.28,1,GEM,wallet,SEA,NA,desktop,android,170,214,5.0,3.98,1,0,0,0,b0fb3ee53d,82be0df620,3.77,-20126.5,,1,normal,,P1fce134bae,-0.248
Tc96228c2b5,2025-04-01 12:49:13,Arcade,U01440,U01572,I0437,card_epic,3.59,1,GEM,wallet,LATAM,NA,ios,desktop,97,328,4.09,5.0,1,1,0,0,253726d14a,000b7064b4,39.27,-23773.22,-25035.02,1,normal,,P11f4fb93e4,-0.258
T83a5d42f9c,2025-04-01 12:55:29,Shadow,U01226,U00421,I0101,skin_legendary,27.97,1,GEM,crypto,EAST_ASIA,SEA,desktop,desktop,18,163,4.19,4.61,1,0,0,0,7778e76c3c,51dee7efaf,27.74,-20080.25,-28209.4,1,normal,,P725b997aec,-0.259
T55db8d0a58,2025-04-01 12:57:30,Prime,U00176,U01527,I0001,card_common,0.46,1,GEM,card,SEA,OCE,android,desktop,206,367,4.99,5.0,1,1,1,0,d64d472639,52b50f345f,37.77,-40546.77,-4895.68,1,normal,,P742a1ac32a,-0.246
T7e4f5be5a1,2025-04-01 12:58:46,Prime,U00418,U01521,I0228,card_common,0.24,1,GEM,card,EU,NA,ios,desktop,165,162,4.46,4.67,1,1,0,0,6d7a6dd761,e071f8bd72,49.25,-6409.62,-76.68,1,normal,,P1debabe395,-0.325
Tb4445ae016,2025-04-01 13:02:27,Shadow,U01701,U01415,I0263,consumable,0.46,1,GEM,wallet,NA,LATAM,desktop,android,23,5,4.42,4.89,1,1,0,0,0f7b2f1c47,2d1ecf34ad,1.01,-8311.7,-3412.85,1,normal,,Pc421e6e2ed,-0.161
Tb9325438a2,2025-04-01 13:12:07,Prime,U00824,U00572,I0276,title,4.23,1,GEM,card,EAST_ASIA,EAST_ASIA,desktop,desktop,353,434,3.71,3.55,0,1,0,0,639145b449,f237da4093,8.67,-37230.35,-33065.97,1,normal,,P0840eee7b0,-0.198
Tb3aaa1306c,2025-04-01 13:26:17,Prime,U01038,U00765,I0224,skin_rare,3.4,1,GEM,card,OCE,NA,android,ios,173,20,4.52,3.55,1,1,0,0,1f4338db2e,e3220372ac,19.37,-1028.82,-27976.13,1,normal,,P90fc5d065f,-0.299
T122bbb6c5d,2025-04-01 13:31:05,Prime,U01372,U00257,I0068,artifact,19.23,1,GEM,card,EAST_ASIA,NA,desktop,desktop,697,10,4.11,3.74,1,1,0,0,2c4f12130e,2f4ab6f246,0.0,,,1,normal,,P0ca4674ae2,-0.32
Tb0743659e6,2025-04-01 13:31:55,Shadow,U01224,U01834,I0363,title,4.37,1,GEM,card,NA,EAST_ASIA,desktop,desktop,525,742,3.32,3.21,1,1,0,0,9ba96187fd,8779ea1025,114.34,-40541.77,,1,normal,,P543bd29bf0,-0.191
Tc4ea19a4db,2025-04-01 13:35:22,Prime,U01032,U00039,I0359,title,4.48,1,GEM,card,OCE,EU,desktop,android,55,77,4.01,3.85,0,0,0,0,603fbbfbdc,7d815f4d86,88.15,-22310.87,-3413.0,1,normal,,Pdf54e13e9f,-0.186
T394470675b,2025-04-01 13:44:04,Prime,U01488,U01536,I0413,card_epic,4.33,1,GEM,wallet,EAST_ASIA,NA,desktop,desktop,510,177,3.57,4.94,1,0,0,0,374b8764c6,0a46498d22,0.99,-34944.0,,1,normal,,P62aa4c052b,-0.231
Tde59e9f4d8,2025-04-01 13:51:13,Prime,U00830,U01683,I0296,card_common,0.61,1,GEM,card,LATAM,LATAM,ios,desktop,86,139,4.46,3.77,1,1,0,0,d8db8bc122,58d774bf6e,0.0,,,1,normal,,Pf92ccd444b,-0.192
Td8a570e506,2025-04-01 13:54:29,Arcade,U00214,U00509,I0245,skin_rare,3.63,1,GEM,giftcode,EAST_ASIA,LATAM,desktop,console,15,566,3.96,4.21,0,0,0,1,ff2b1cd21e,ffb83673b0,20.35,-37631.63,-119.08,1,normal,,P647ea6e2bb,-0.293
T8616a0c706,2025-04-01 13:56:09,Prime,U00017,U01703,I0034,blueprint,20.07,1,GEM,card,SEA,EU,desktop,desktop,248,451,5.0,4.16,0,1,0,0,a55f666d9a,e352f59a87,17.11,-33552.35,,1,normal,,P9a9659931f,-0.183
T877ce17f95,2025-04-01 13:57:18,Prime,U00693,U01111,I0056,title,2.3,1,GEM,card,EAST_ASIA,LATAM,desktop,android,10,202,3.61,3.98,1,1,0,0,add53bfc16,4cd51b70db,53.04,-40258.03,,1,normal,,P9b7202e7ed,-0.288
T995836dd22,2025-04-01 14:12:53,Shadow,U01869,U01307,I0464,card_epic,5.51,1,GEM,wallet,SEA,NA,desktop,desktop,280,503,4.3,4.17,1,0,0,0,d3accb9797,a9375d3a3c,39.05,-26466.02,,1,normal,,P1c4f999de8,-0.19
T960e1ef4f7,2025-04-01 14:13:10,Arcade,U01986,U00622,I0395,title,3.13,1,GEM,card,NA,SEA,ios,android,624,270,4.61,5.0,0,1,0,0,45539afd22,39b4e662c7,23.03,-18409.02,,1,normal,,Pe109dbe292,-0.249
